utt_id,session,speaker,label,emotion,start,end,wav_path,video_path,transcript
Ses02M_script03_2_F012,Session2,Session2_F,0,neutral,74.1892,76.9751,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F012.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"Well, it's become a habit with you."
Ses02M_script03_2_F014,Session2,Session2_F,3,angry,82.0767,83.3611,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F014.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,What?
Ses02M_script03_2_F015,Session2,Session2_F,0,neutral,90.8144,95.735,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F015.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,No I'm just making myself fascinating for you.
Ses02M_script03_2_F019,Session2,Session2_F,3,angry,106.7159,108.4345,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F019.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,Be quiet.
Ses02M_script03_2_F023,Session2,Session2_F,3,angry,122.7984,129.6366,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F023.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,I don't care. Do you understand? I don't care. I don't care if they bark or roll about like hoops.
Ses02M_script03_2_F024,Session2,Session2_F,0,neutral,133.1281,136.6919,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F024.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"Yes, I did quite a lot."
Ses02M_script03_2_F028,Session2,Session2_F,3,angry,172.6559,174.8086,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F028.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,Oh be quiet.
Ses02M_script03_2_F035,Session2,Session2_F,3,angry,212.1475,216.3264,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F035.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,You are far too temperamental. Try to control yourself.
Ses02M_script03_2_F036,Session2,Session2_F,3,angry,216.3625,218.4471,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F036.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,Stop it. Stop it. I hate you.
Ses02M_script03_2_F037,Session2,Session2_F,3,angry,218.4791,224.3586,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F037.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"Listen indeed. I'm sick and tired of listening to you, damn sadistic bully."
Ses02M_script03_2_F038,Session2,Session2_F,3,angry,224.449,230.9616,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F038.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"Stop it. Stop it. I hate you, do you hear? You're overbearing and conceited and utterly impossible."
Ses02M_script03_2_F039,Session2,Session2_F,3,angry,235.846,240.0792,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F039.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"This is the end, do you hear? The end finally and forever."
Ses02M_script03_2_F040,Session2,Session2_F,3,angry,240.4772,242.5757,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F040.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,Oh yes I am.
Ses02M_script03_2_F041,Session2,Session2_F,3,angry,242.5938,254.0263,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F041.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"Yes, I am. Let go of me you're cruel fiend and I hate and loathe you. Thank God I realized who you really are before I would ever, ever marry you again. I would never marry you again. I'd rather die in torment."
Ses02M_script03_2_F042,Session2,Session2_F,3,angry,254.0651,257.9526,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F042.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,You're a beast. I hate you. Stop it. Stop it.
Ses02M_script03_2_M000,Session2,Session2_M,0,neutral,3.3467,7.2362,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M000.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"As a matter of fact, the real cause of that row was Peter Burden."
Ses02M_script03_2_M001,Session2,Session2_M,3,angry,8.0684,11.7227,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M001.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,I knew nothing of the sort. You took presents from him.
Ses02M_script03_2_M003,Session2,Session2_M,3,angry,21.6905,25.8152,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M003.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,You went out of your way to torture me over Peter Burden.
Ses02M_script03_2_M005,Session2,Session2_M,3,angry,33.4132,36.0725,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M005.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,You let him kiss you; you said you did.
Ses02M_script03_2_M007,Session2,Session2_M,3,angry,39.4011,41.4815,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M007.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,What about me?
Ses02M_script03_2_M010,Session2,Session2_M,0,neutral,55.2122,57.5821,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M010.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,I have a little I think.
Ses02M_script03_2_M011,Session2,Session2_M,0,neutral,61.3268,65.5419,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M011.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"No particular reason. Anyhow, they are very small ones."
Ses02M_script03_2_M012,Session2,Session2_M,0,neutral,68.563,75.2204,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M012.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,You can hardly call three liquor glasses in a whole evening going on and on and on.
Ses02M_script03_2_M016,Session2,Session2_M,0,neutral,88.2093,91.14,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M016.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"Going out somewhere, dear?"
Ses02M_script03_2_M018,Session2,Session2_M,0,neutral,102.338,105.6305,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M018.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"As a matter of fact, that's perfectly true."
Ses02M_script03_2_M024,Session2,Session2_M,0,neutral,129.4014,133.6165,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M024.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"Tell me, did you see much of Peter Burden after our divorce?"
Ses02M_script03_2_M026,Session2,Session2_M,3,angry,140.111,143.1502,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M026.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,What riotous time you must have had.
Ses02M_script03_2_M027,Session2,Session2_M,3,angry,143.1864,147.0035,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M027.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"No restraint at all, very enjoyable, never had much anyhow."
Ses02M_script03_2_M031,Session2,Session2_M,3,angry,174.0307,178.7343,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M031.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"We can get a good little debate going about that, don't you think? Intemperate tots."
Ses02M_script03_2_M032,Session2,Session2_M,0,neutral,180.9956,183.6368,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M032.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,All right. I will.
Ses02M_script03_2_M033,Session2,Session2_M,0,neutral,185.5182,187.6529,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M033.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,Better turn that off I think.
Ses02M_script03_2_M039,Session2,Session2_M,3,angry,215.3314,217.0862,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M039.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,Turn it off.
Ses02M_script03_2_M040,Session2,Session2_M,3,angry,217.1224,219.7817,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M040.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"Amanda, listen. Listen."
Ses02M_script03_2_M041,Session2,Session2_M,3,angry,223.2008,225.6611,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M041.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,Very amusing indeed.
Ses02M_script03_2_M042,Session2,Session2_M,3,angry,230.2018,236.6782,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M042.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,"You're a vile tempered, loose living, wicked little beast and I hope I never see you again as long as I live."
Ses02M_script03_2_M043,Session2,Session2_M,3,angry,239.3375,241.4722,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M043.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,You're not going like this.
Ses02M_script03_2_M044,Session2,Session2_M,3,angry,241.6531,243.4983,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M044.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,You're not.
Ses02M_script03_2_M045,Session2,Session2_M,3,angry,243.8601,245.3797,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M045.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,Shut up.
Ses02M_script03_2_M046,Session2,Session2_M,3,angry,245.4159,246.5737,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M046.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,Shut up.
Ses02M_script03_2_M047,Session2,Session2_M,3,angry,248.1838,257.9346,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_M047.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02M_script03_2.avi,I wouldn't marry you again if you came to me on your bended knees. You're a evil minded little vampire. I hope to God I never see you again as long as I live.
Ses03F_impro01_F002,Session3,Session3_F,0,neutral,18.22,20.075,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F002.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro01.avi,What's wrong?
Ses03F_impro01_M001,Session3,Session3_M,0,neutral,14.52,18.7025,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M001.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro01.avi,"Oh, um-"
Ses03F_impro01_M002,Session3,Session3_M,0,neutral,20.28,27.9575,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M002.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro01.avi,"You didn't fill this out right. All right. It says that you have to fill out the back sheet of this, but you filled out the yellow sheet of it."
Ses03F_impro01_M003,Session3,Session3_M,0,neutral,31.3775,32.68,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M003.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro01.avi,Who?
Ses03F_impro01_M004,Session3,Session3_M,0,neutral,36.7475,39.12,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M004.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro01.avi,She- she probably doesn't even work here.
Ses03F_impro01_M005,Session3,Session3_M,0,neutral,39.21,40.8066,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M005.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro01.avi,All right  Uh-
Ses03F_impro02_F000,Session3,Session3_F,0,neutral,7.63,9.54,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F000.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"How's it going, babe?"
Ses03F_impro02_F001,Session3,Session3_F,0,neutral,12.19,13.21,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F001.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,Yeah?
Ses03F_impro02_F005,Session3,Session3_F,1,happy,31.46,32.595,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F005.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,oh.
Ses03F_impro02_F007,Session3,Session3_F,1,happy,45.3025,50.76,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F007.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,Well umm- actually they--I was promoted.
Ses03F_impro02_F008,Session3,Session3_F,2,sad,51.31,64.64,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F008.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,And Uh- Yeah. Uh- They're going to need um- more nurses on call for uh- to go overseas to help out with the war.
Ses03F_impro02_F010,Session3,Session3_F,2,sad,75.09,76.91,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F010.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,yeah.
Ses03F_impro02_F011,Session3,Session3_F,2,sad,77.0475,81.45,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F011.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,It's going- It's going to be probably in about three weeks.
Ses03F_impro02_F012,Session3,Session3_F,2,sad,82.89,83.89,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F012.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,yeah
Ses03F_impro02_F015,Session3,Session3_F,2,sad,99.015,100.88,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F015.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"Yeah, and uh--"
Ses03F_impro02_F018,Session3,Session3_F,2,sad,118.4,122.1275,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F018.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"Honey, I'm going to come back. It's not like that."
Ses03F_impro02_F019,Session3,Session3_F,2,sad,124.1475,128.2825,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F019.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,But it- it is for a year.
Ses03F_impro02_F020,Session3,Session3_F,2,sad,131.16,134.95,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F020.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"Babe, I'm sorry. But I don't want to do."
Ses03F_impro02_F021,Session3,Session3_F,2,sad,134.99,141.61,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F021.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"You know as much as -as much as me that I-I want to stay here with you and Amy so bad, but I can't."
Ses03F_impro02_F023,Session3,Session3_F,2,sad,156.325,158.6525,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F023.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"Babe, I love you."
Ses03F_impro02_F024,Session3,Session3_F,2,sad,161.285,165.745,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F024.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"But she has you. I mean, that's what you're there for. You're my right-hand man."
Ses03F_impro02_F025,Session3,Session3_F,2,sad,169.3125,171.28,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F025.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,It's going to be okay.
Ses03F_impro02_F026,Session3,Session3_F,2,sad,171.9575,174.2475,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F026.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"No, I have to go."
Ses03F_impro02_F027,Session3,Session3_F,2,sad,176.035,181.5675,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F027.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"Wait, you can write me and as you know, send me pictures."
Ses03F_impro02_F028,Session3,Session3_F,2,sad,186.67,189.005,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F028.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,What do you mean?
Ses03F_impro02_F029,Session3,Session3_F,2,sad,196.32,204.935,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F029.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"Look, I need you to be strong for me. 'Cause I can't be the only one that's strong right now, really, I--"
Ses03F_impro02_F031,Session3,Session3_F,2,sad,214.72,219.055,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F031.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"and if we survive, if we survive that then babe, you know you know we could survive any--"
Ses03F_impro02_F032,Session3,Session3_F,2,sad,219.5625,221.0025,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F032.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,I will come back.
Ses03F_impro02_F034,Session3,Session3_F,2,sad,236.69,239.74,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F034.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,we'll have all the money that we ever needed.
Ses03F_impro02_F035,Session3,Session3_F,2,sad,239.8,243.3049,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F035.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,And- And then I'll stop working and- I'll stay home with the baby.
Ses03F_impro02_F036,Session3,Session3_F,2,sad,255.8325,262.105,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F036.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,It's all I ever knew how to do. I can't quit now.
Ses03F_impro02_F037,Session3,Session3_F,2,sad,269.1575,276.73,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F037.wav,/Users/kaparya/Desktop/Diploma/datasets/IEMOCAP_full_release/Session3/dialog/avi/DivX/Ses03F_impro02.avi,"Well, we- we tell her mommy's going on va- on a trip for for- a while."
